"geoRegion","date","median_R_mean","median_R_highHPD","median_R_lowHPD","timeframe_14d","timeframe_28d","timeframe_phase2","timeframe_phase2b","timeframe_all","type","version"
"UR",2020-11-07,1.24,1.58,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-08,1.23,1.57,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-09,1.21,1.53,0.92,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-10,1.17,1.48,0.89,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-11,1.11,1.41,0.85,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-12,1.05,1.33,0.8,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-13,0.98,1.25,0.74,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-14,0.91,1.17,0.68,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-15,0.84,1.09,0.62,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-16,0.78,1.02,0.57,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-17,0.73,0.97,0.53,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-18,0.7,0.94,0.5,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-19,0.7,0.94,0.49,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-20,0.72,0.98,0.5,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-21,0.76,1.03,0.52,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-22,0.8,1.1,0.55,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-23,0.85,1.17,0.59,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-24,0.91,1.23,0.63,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-25,0.97,1.32,0.67,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-26,1.03,1.39,0.72,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-27,1.08,1.45,0.76,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-28,1.12,1.5,0.8,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-29,1.14,1.53,0.82,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-11-30,1.16,1.54,0.83,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-01,1.15,1.53,0.84,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-02,1.13,1.5,0.82,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-03,1.11,1.47,0.81,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-04,1.09,1.44,0.8,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-05,1.08,1.41,0.78,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-06,1.05,1.37,0.77,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-07,1.02,1.34,0.75,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-08,1,1.32,0.73,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-09,0.99,1.31,0.72,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-10,0.98,1.3,0.71,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-11,0.97,1.28,0.7,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-12,0.95,1.25,0.68,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-13,0.93,1.24,0.67,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-14,0.92,1.22,0.66,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-15,0.92,1.23,0.66,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-16,0.94,1.26,0.67,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-17,0.99,1.31,0.71,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-18,1.05,1.38,0.76,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-19,1.1,1.44,0.8,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-20,1.14,1.5,0.83,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-21,1.16,1.52,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-22,1.14,1.49,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-23,1.11,1.44,0.82,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-24,1.06,1.37,0.78,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-25,1,1.31,0.74,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-26,0.97,1.27,0.7,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-27,0.94,1.24,0.68,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-28,0.92,1.21,0.67,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-29,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-30,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2020-12-31,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-01,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-02,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-03,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-04,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-05,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-06,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-07,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-08,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-09,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-10,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"UR",2021-01-11,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-10,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-11,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-13,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-14,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-15,1.62,5.41,0.08,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-16,2.01,6.08,0.17,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-17,1.98,5.01,0.36,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-18,1.75,4.3,0.44,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-19,1.67,3.42,0.48,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-20,1.8,3.69,0.58,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-21,2.43,4.31,1.1,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-22,3.33,5.31,1.8,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-23,4.17,6.2,2.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-24,4.17,5.88,2.72,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-25,4.01,5.47,2.83,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-26,4.03,5.3,2.89,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-27,3.93,4.91,3.04,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-28,3.67,4.46,2.95,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-02-29,3.45,4.12,2.84,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-01,3.26,3.81,2.74,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-02,3.1,3.55,2.66,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-03,2.91,3.3,2.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-04,2.76,3.08,2.45,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-05,2.57,2.85,2.3,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-06,2.36,2.59,2.14,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-07,2.13,2.33,1.94,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-08,1.89,2.06,1.74,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-09,1.69,1.84,1.55,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-10,1.53,1.66,1.41,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-11,1.42,1.54,1.3,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-12,1.34,1.44,1.23,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-13,1.27,1.37,1.17,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-14,1.22,1.32,1.13,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-15,1.17,1.26,1.08,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-16,1.11,1.2,1.03,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-17,1.06,1.14,0.98,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-18,1,1.09,0.92,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-19,0.95,1.03,0.88,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-20,0.91,0.99,0.84,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-21,0.87,0.95,0.8,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-22,0.84,0.91,0.76,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-23,0.8,0.87,0.73,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-24,0.74,0.82,0.68,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-25,0.7,0.77,0.63,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-26,0.65,0.72,0.59,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-27,0.63,0.7,0.56,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-28,0.61,0.69,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-29,0.61,0.69,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-30,0.62,0.7,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-03-31,0.62,0.7,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-01,0.62,0.71,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-02,0.62,0.71,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-03,0.63,0.73,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-04,0.63,0.74,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-05,0.64,0.75,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-06,0.65,0.76,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-07,0.65,0.77,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-08,0.64,0.77,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-09,0.64,0.78,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-10,0.64,0.78,0.51,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-11,0.64,0.79,0.51,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-12,0.65,0.81,0.51,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-13,0.66,0.82,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-14,0.67,0.85,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-15,0.68,0.86,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-16,0.69,0.88,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-17,0.71,0.91,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-18,0.73,0.94,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-19,0.75,0.97,0.55,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-20,0.77,1,0.56,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-21,0.78,1.02,0.56,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-22,0.77,1.02,0.56,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-23,0.76,1.02,0.55,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-24,0.76,1.03,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-25,0.76,1.03,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-26,0.76,1.04,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-27,0.77,1.05,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-28,0.75,1.05,0.51,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-29,0.74,1.03,0.49,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-04-30,0.72,1.02,0.47,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-01,0.71,1.02,0.45,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-02,0.7,1.02,0.44,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-03,0.7,1.03,0.43,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-04,0.69,1.04,0.41,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-05,0.66,1.01,0.39,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-06,0.63,1,0.36,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-07,0.61,0.98,0.33,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-08,0.59,0.98,0.31,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-09,0.59,1,0.3,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-10,0.61,1.04,0.29,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-11,0.64,1.1,0.29,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-12,0.67,1.18,0.3,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-13,0.69,1.23,0.31,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-14,0.71,1.29,0.3,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-15,0.73,1.33,0.31,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-16,0.77,1.42,0.32,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-17,0.81,1.49,0.34,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-18,0.85,1.6,0.35,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-19,0.89,1.63,0.36,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-20,0.89,1.65,0.35,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-21,0.88,1.65,0.34,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-22,0.86,1.65,0.33,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-23,0.86,1.65,0.31,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-24,0.88,1.68,0.33,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-25,0.9,1.73,0.34,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-26,0.94,1.8,0.35,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-27,0.99,1.89,0.38,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-28,1.05,1.96,0.41,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-29,1.11,2.06,0.45,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-30,1.2,2.13,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-05-31,1.23,2.18,0.56,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-01,1.27,2.27,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-02,1.3,2.24,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-03,1.28,2.18,0.61,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-04,1.24,2.15,0.61,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-05,1.23,2.08,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-06,1.19,2.01,0.59,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-07,1.18,1.97,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-08,1.18,1.95,0.59,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-09,1.19,1.95,0.61,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-10,1.2,1.98,0.64,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-11,1.26,2.01,0.67,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-12,1.3,2.06,0.71,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-13,1.33,2.07,0.76,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-14,1.36,2.08,0.78,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-15,1.4,2.11,0.82,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-16,1.42,2.09,0.87,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-17,1.43,2.08,0.9,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"VD",2020-06-18,1.44,2.1,0.93,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
