"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"SZ",2020-04-03,1,20,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,6,14,0.86,1.07,TRUE,3,160480,0.62,0.54,0.67,12.46,NA,NA,NA,NA,NA,3.74,8.72,1,0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-04,1,21,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,5,15,0.86,0.93,TRUE,3,160480,0.62,0.54,0.58,13.09,NA,NA,NA,NA,NA,3.12,9.35,-1,-0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-05,0,21,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,4,14,0.71,0.93,TRUE,3,160480,0,0.44,0.58,13.09,NA,NA,NA,NA,NA,2.49,8.72,-1,-0.63,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-06,2,23,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,6,14,1.29,0.93,TRUE,3,160480,1.25,0.8,0.58,14.33,NA,NA,NA,NA,NA,3.74,8.72,2,1.25,"COVID19Hosp","","2021-01-11_07-48-59","day",2,0,5
"SZ",2020-04-07,1,24,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,6,13,1.29,1.14,TRUE,3,160480,0.62,0.8,0.71,14.96,NA,NA,NA,NA,NA,3.74,8.1,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-08,0,24,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,5,12,1.14,1.14,TRUE,3,160480,0,0.71,0.71,14.96,NA,NA,NA,NA,NA,3.12,7.48,-1,-0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-09,4,28,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,9,14,1.29,1.21,TRUE,3,160480,2.49,0.8,0.75,17.45,NA,NA,NA,NA,NA,5.61,8.72,4,2.49,"COVID19Hosp","","2021-01-11_07-48-59","day",4,0,5
"SZ",2020-04-10,1,29,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,9,15,1,1.14,TRUE,3,160480,0.62,0.62,0.71,18.07,NA,NA,NA,NA,NA,5.61,9.35,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-11,0,29,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,8,13,1.43,1.07,TRUE,3,160480,0,0.89,0.67,18.07,NA,NA,NA,NA,NA,4.99,8.1,-1,-0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-12,1,30,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,9,13,1.57,1.07,TRUE,3,160480,0.62,0.98,0.67,18.69,NA,NA,NA,NA,NA,5.61,8.1,1,0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-13,0,30,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,7,13,1.14,1,TRUE,3,160480,0,0.71,0.62,18.69,NA,NA,NA,NA,NA,4.36,8.1,-2,-1.25,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-14,4,34,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,10,16,1,0.93,TRUE,3,160480,2.49,0.62,0.58,21.19,NA,NA,NA,NA,NA,6.23,9.97,3,1.87,"COVID19Hosp","","2021-01-11_07-48-59","day",4,0,5
"SZ",2020-04-15,1,35,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,11,16,1,1,TRUE,3,160480,0.62,0.62,0.62,21.81,NA,NA,NA,NA,NA,6.85,9.97,1,0.619999999999999,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-16,1,36,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,8,17,0.86,0.71,TRUE,3,160480,0.62,0.54,0.44,22.43,NA,NA,NA,NA,NA,4.99,10.59,-3,-1.86,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-17,0,36,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,7,16,1,0.64,TRUE,3,160480,0,0.62,0.4,22.43,NA,NA,NA,NA,NA,4.36,9.97,-1,-0.63,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-18,0,36,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,7,15,0.43,0.64,TRUE,3,160480,0,0.27,0.4,22.43,NA,NA,NA,NA,NA,4.36,9.35,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-19,0,36,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,6,15,0.43,0.57,TRUE,3,160480,0,0.27,0.36,22.43,NA,NA,NA,NA,NA,3.74,9.35,-1,-0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-20,1,37,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,7,14,0.29,0.57,TRUE,3,160480,0.62,0.18,0.36,23.06,NA,NA,NA,NA,NA,4.36,8.72,1,0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-21,0,37,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,3,13,0.29,0.29,TRUE,3,160480,0,0.18,0.18,23.06,NA,NA,NA,NA,NA,1.87,8.1,-4,-2.49,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-22,1,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,3,14,0.29,0.21,TRUE,3,160480,0.62,0.18,0.13,23.68,NA,NA,NA,NA,NA,1.87,8.72,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-04-23,0,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,2,10,0.29,0.14,TRUE,3,160480,0,0.18,0.09,23.68,NA,NA,NA,NA,NA,1.25,6.23,-1,-0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-24,0,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,2,9,0.14,0.21,TRUE,3,160480,0,0.09,0.13,23.68,NA,NA,NA,NA,NA,1.25,5.61,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-25,0,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,2,9,0.14,0.21,TRUE,3,160480,0,0.09,0.13,23.68,NA,NA,NA,NA,NA,1.25,5.61,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-26,0,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,2,8,0,0.21,TRUE,3,160480,0,0,0.13,23.68,NA,NA,NA,NA,NA,1.25,4.99,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-27,0,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,8,0,0.14,TRUE,3,160480,0,0,0.09,23.68,NA,NA,NA,NA,NA,0.62,4.99,-1,-0.63,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-28,0,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,4,0.14,0.14,TRUE,3,160480,0,0.09,0.09,23.68,NA,NA,NA,NA,NA,0.62,2.49,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-29,0,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,3,0.14,0.07,TRUE,3,160480,0,0.09,0.04,23.68,NA,NA,NA,NA,NA,0,1.87,-1,-0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-04-30,0,38,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,2,0.14,0.07,TRUE,3,160480,0,0.09,0.04,23.68,NA,NA,NA,NA,NA,0,1.25,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-01,1,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,3,0.14,0.07,TRUE,3,160480,0.62,0.09,0.04,24.3,NA,NA,NA,NA,NA,0.62,1.87,1,0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,5
"SZ",2020-05-02,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,3,0.14,0.07,TRUE,3,160480,0,0.09,0.04,24.3,NA,NA,NA,NA,NA,0.62,1.87,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-03,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,3,0.14,0.07,TRUE,3,160480,0,0.09,0.04,24.3,NA,NA,NA,NA,NA,0.62,1.87,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-04,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,2,0.14,0.07,TRUE,3,160480,0,0.09,0.04,24.3,NA,NA,NA,NA,NA,0.62,1.25,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-05,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,2,0,0.07,TRUE,3,160480,0,0,0.04,24.3,NA,NA,NA,NA,NA,0.62,1.25,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-06,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,1,0,0.07,TRUE,3,160480,0,0,0.04,24.3,NA,NA,NA,NA,NA,0.62,0.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-07,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,1,1,0,0.07,TRUE,3,160480,0,0,0.04,24.3,NA,NA,NA,NA,NA,0.62,0.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-08,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,1,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0.62,-1,-0.62,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-09,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,1,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-10,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,1,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-11,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,1,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-12,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,1,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-13,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,1,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-14,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,1,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-15,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-16,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-17,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-18,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-19,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-20,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-21,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-22,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-23,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-24,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-25,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-26,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-27,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-28,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-29,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-30,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-05-31,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-01,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-02,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-03,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-04,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-05,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-06,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-07,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,FALSE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-08,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-09,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-10,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-11,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-12,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-13,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-14,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-15,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-16,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-17,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-18,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-19,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-20,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-21,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-22,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-23,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-24,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-25,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-26,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0,TRUE,3,160480,0,0,0,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-27,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0.07,TRUE,3,160480,0,0,0.04,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-28,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0.07,TRUE,3,160480,0,0,0.04,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-29,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0.07,TRUE,3,160480,0,0,0.04,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-06-30,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0,0.07,TRUE,3,160480,0,0,0.04,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-07-01,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0.14,0.07,TRUE,3,160480,0,0.09,0.04,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
"SZ",2020-07-02,0,39,FALSE,448,0,FALSE,422,0,FALSE,349,0,TRUE,39,0,FALSE,58,0,0,0,0.14,0.21,TRUE,3,160480,0,0.09,0.13,24.3,NA,NA,NA,0,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,5
